Ticker,CIK,FiscalYear,EndDate,filed_date,ValuationDate,Sector,Industry,m1,m2,m3,y,Close,MarketCap,PBR,AdjEquity,AdjOI,Revenue,OI,NetIncome,RD,SGA,Shares,SP500MemberYear,SP500AsOfDate
HOOD,1783879,2025,2025-12-31,2026-02-18,2026-03-31,Financials,Investment Banking & Brokerage,0.17067588944324116,0.9451058613719165,0.9375431331953071,1.7193747449817438,69.30000305175781,61573396300.90195,5.581037801220188,11032606926.159878,1992283155.772,4473000000.0,2108000000.0,1883000000.0,355000000.0,628000000.0,888504958.0,2025,2025-12-31
HOT,316206,2014,2014-12-31,2015-02-25,2015-03-31,Unknown,Unknown,0.3387098736753434,1.0120476330690826,1.06631299734748,2.037467429267725,83.5,14336287928.5,7.671156829756059,1868856060.0,893638060.0,5983000000.0,883000000.0,633000000.0,,402000000.0,171692071.0,2014,2014-12-31
HOT,316206,2015,2015-12-31,2016-02-25,2016-03-31,Unknown,Unknown,0.2976655061854082,1.0039560813513515,0.9872773536895675,2.148337764113771,83.43000030517578,14079641094.831444,8.570600191005882,1642783560.2,742927500.2,5763000000.0,740000000.0,489000000.0,,388000000.0,168759931.0,2015,2015-12-31
HP,46765,2013,2013-09-30,2013-11-27,2013-12-31,Unknown,Unknown,0.16056019318946246,1.0086165057423686,1.1614874299766982,0.6747486793046338,84.08000183105469,9008582374.984665,1.9635394358576241,4587930453.787879,964904075.0,3387614000.0,956661000.0,736639000.0,15235000.0,126250000.0,107142985.0,2013,2013-12-31
HP,46765,2014,2014-09-30,2014-11-26,2014-12-31,Unknown,Unknown,0.14050622081260075,1.0083993832404077,1.1137634283425462,0.36948238996715305,67.41999816894531,7298652492.416443,1.4469854466070524,5044040014.037879,1063646560.25,3719707000.0,1054787000.0,708719000.0,15905000.0,135139000.0,108256492.0,2014,2014-12-31
HP,46765,2015,2015-09-30,2015-11-25,2015-12-31,Unknown,Unknown,0.08350011240396646,1.0089752206696265,1.0328131460695695,0.13232909377976873,53.54999923706055,5772004745.514889,1.1414839127164924,5056580019.405378,681815005.3675001,3165441000.0,675750000.0,422225000.0,16104000.0,134906000.0,107787205.0,2015,2015-12-31
HP,46765,2016,2016-09-30,2016-11-23,2016-12-31,Unknown,Unknown,-0.012035585738424313,-0.9379321575820301,0.9577544294277688,0.5728408794209546,77.4000015258789,8372916760.865334,1.773297627157118,4721664673.001604,-24354346.40377499,1624232000.0,-25966000.0,-56828000.0,10269000.0,146183000.0,108177217.0,2016,2016-12-31
HP,46765,2017,2017-09-30,2017-11-22,2017-12-31,Unknown,Unknown,-0.029612663482119096,-0.975058056291138,1.036093142077169,0.48331755566456513,64.63999938964844,7020262491.792435,1.6214447222225084,4329634180.911075,-168237492.09052923,1804741000.0,-172541000.0,-128212000.0,12047000.0,151002000.0,108605547.0,2017,2017-12-31
HP,46765,2018,2018-09-30,2018-11-16,2018-12-31,Unknown,Unknown,0.10557900191252684,1.7559157742973674,1.4057889236262184,0.13401777578543164,47.939998626708984,5227303718.53846,1.1434131445307179,4571666631.21042,55490450.299345404,2487268000.0,31602000.0,482672000.0,18167000.0,200619000.0,109038462.0,2018,2018-12-31
HP,46765,2019,2019-09-30,2019-11-15,2019-12-31,Unknown,Unknown,-0.007966673299992708,2.139071115565126,1.2644305134181721,0.15375087628200573,45.43000030517578,4926728707.655273,1.1662003224264574,4224598992.910981,44026361.70056142,2785557000.0,20582000.0,-33656000.0,27467000.0,194416000.0,108446592.0,2019,2019-12-31
HPE,1645590,2017,2017-10-31,2017-12-15,2018-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.00955003801305476,-1.7588864,0.6363926814202645,-0.32064041415660793,16.399999618530273,26139722920.380905,0.7256841498266176,36020799030.30303,-1099304000.0,28871000000.0,625000000.0,344000000.0,1486000000.0,5006000000.0,1593885581.0,2017,2017-12-31
HPE,1645590,2018,2018-10-31,2018-12-12,2019-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.05822573487800438,0.4484479655543595,0.8171538632879548,-0.40732591346532887,15.59000015258789,21805396859.17139,0.6654272832451692,32769015350.30303,833216320.0,30852000000.0,1858000000.0,1908000000.0,1663000000.0,4851000000.0,1398678425.0,2018,2018-12-31
HPE,1645590,2019,2019-10-31,2019-12-13,2020-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.03728159221848285,0.6147526957613819,1.0855046592751512,-0.4461403159194083,13.93000030517578,18010458084.059666,0.6400939503889327,28137210284.703026,783194934.4000006,29135000000.0,1274000000.0,1049000000.0,1842000000.0,4907000000.0,1292925893.0,2019,2019-12-31
HPE,1645590,2020,2020-10-31,2020-12-10,2021-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",-0.012057003013135474,-2.1603021092765933,1.0139916671848765,-0.5147082849035065,12.34000015258789,15961787852.772408,0.5976749199872862,26706470890.75103,-710739393.9519992,26982000000.0,-329000000.0,-322000000.0,1874000000.0,4624000000.0,1293499810.0,2020,2020-12-31
HPE,1645590,2021,2021-10-31,2021-12-10,2022-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.11210628291789862,0.9476454117068558,1.0517238757166973,-0.3696839797260744,16.329999923706055,21121873582.628365,0.6909526511847751,30569205496.80319,1072734606.0521607,27784000000.0,1132000000.0,3427000000.0,1979000000.0,4929000000.0,1293439907.0,2021,2021-12-31
HPE,1645590,2022,2022-10-31,2022-12-08,2023-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.028466391818230564,1.0382253018605472,1.0499635356978076,-0.38850823121180333,16.1299991607666,20675704730.88649,0.6780676405385463,30492097682.858135,811892186.0549479,28496000000.0,782000000.0,868000000.0,2045000000.0,4941000000.0,1281816851.0,2022,2022-12-31
HPE,1645590,2023,2023-10-31,2023-12-22,2024-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.062888539669282,1.1865618787251389,1.1158196134574088,-0.4823977497374755,15.289999961853027,19876999950.408936,0.6173014814259796,32199825447.51495,2478727764.656815,29135000000.0,2089000000.0,2025000000.0,2349000000.0,5160000000.0,1300000000.0,2023,2023-12-31
HPE,1645590,2024,2024-10-31,2024-12-19,2025-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.07182794992977636,1.0326107773150988,0.9986934795199548,-0.2532633516241825,21.190000534057617,27871926933.44411,0.7762634246691775,35905243049.835014,2261417602.3200665,30127000000.0,2190000000.0,2579000000.0,2246000000.0,4871000000.0,1315333942.0,2024,2024-12-31
HPE,1645590,2025,2025-10-31,2025-12-18,2026-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.001568217768264886,0.3037752712916368,1.1123180305879568,-0.235547170108451,21.520000457763672,28719154450.820805,0.7901383912161539,36346992843.38946,132749793.55444527,34296000000.0,-437000000.0,57000000.0,2518000000.0,5704000000.0,1334533171.0,2025,2025-12-31
HPQ,47217,2013,2013-10-31,2013-12-30,2014-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.10371889284891045,0.9677582386762025,0.9652304853894782,-0.673464770274479,13.169845581054688,25138298970.82141,0.5099386930096815,49296708242.42424,6901084000.0,112298000000.0,7131000000.0,5113000000.0,3135000000.0,13267000000.0,1908777048.0,2013,2013-12-31
HPQ,47217,2014,2014-10-31,2014-12-18,2015-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.10242639084313308,1.0255749867780097,1.0234617999052464,-0.4863438808965701,16.40781021118164,30093269252.889774,0.6148703287939612,48942464522.42424,7368756280.0,111454000000.0,7185000000.0,5013000000.0,3447000000.0,13353000000.0,1834081993.0,2014,2014-12-31
HPQ,47217,2015,2015-10-31,2015-12-16,2016-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.09143259842327327,0.9685097253884117,0.9826331685886875,-1.0517551950238293,9.710000038146973,17398847702.213593,0.3493240788283237,49807181230.02424,5298716707.6,103355000000.0,5471000000.0,4554000000.0,3502000000.0,12185000000.0,1791848366.0,2015,2015-12-31
HPQ,47217,2016,2016-10-31,2016-12-15,2017-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.18854453809911897,-0.3840320670352209,0.3231944368395116,0.6620971462592797,15.050000190734863,25667038507.38897,1.9388541345144044,13238251424.116238,-1362929805.907999,48238000000.0,3549000000.0,2496000000.0,1209000000.0,3840000000.0,1705451042.0,2016,2016-12-31
HPQ,47217,2018,2018-10-31,2018-12-13,2019-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.38889006838701884,0.31341216290394713,0.6012922204128802,0.9156653021557926,22.030000686645508,34223485055.910027,2.49843691455509,13697958454.157879,1273707030.0416412,58472000000.0,4064000000.0,5327000000.0,1404000000.0,4859000000.0,1553494507.0,2018,2018-12-31
HPQ,47217,2019,2019-10-31,2019-12-12,2020-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.2735597672605211,0.5816878282506835,1.1907251038734754,0.9891326680660304,21.31999969482422,30981956715.402374,2.6889012907173266,11522162164.285778,2255203710.1279,58756000000.0,3877000000.0,3152000000.0,1499000000.0,5368000000.0,1453187484.0,2019,2019-12-31
HPQ,47217,2020,2020-10-31,2020-12-10,2021-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.30776027766102,0.6400336469629385,0.9880256569141365,1.222835713490779,24.34000015258789,31389748030.862885,3.3968064591026077,9240958650.07147,2215796485.785693,56639000000.0,3462000000.0,2844000000.0,1478000000.0,4906000000.0,1289636312.0,2020,2020-12-31
HPQ,47217,2021,2021-10-31,2021-12-09,2022-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.6729444254383865,0.9706796766270115,1.1979469236862952,1.4147164653679252,36.72999954223633,39768399096.43895,4.11531946494811,9663502295.547884,5146543645.476415,63487000000.0,5302000000.0,6503000000.0,1907000000.0,5741000000.0,1082722559.0,2021,2021-12-31
HPQ,47217,2022,2022-10-31,2022-12-06,2023-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.4088459540374265,0.87997096716621,0.964326427626879,1.295591561596831,29.13999938964844,28619727895.985783,3.653156402099862,7834246538.017082,4114744242.469198,62983000000.0,4676000000.0,3203000000.0,1593000000.0,5264000000.0,982145796.0,2022,2022-12-31
HPQ,47217,2023,2023-10-31,2023-12-18,2024-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.3501033450606344,0.8949243757101745,0.936587517459384,1.1159323617222734,28.709999084472656,28448808403.591713,3.052412805726799,9320105180.471443,3092858642.454363,53718000000.0,3456000000.0,3263000000.0,1578000000.0,5357000000.0,990902449.0,2023,2023-12-31
HPQ,47217,2024,2024-10-31,2024-12-13,2025-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.30918873933417085,0.9761642981782147,1.049942585688893,1.2225649740026245,32.5,30478426420.0,3.395886933942013,8975100470.915867,3726995290.4444237,53559000000.0,3818000000.0,2775000000.0,1640000000.0,5658000000.0,937797736.0,2024,2024-12-31
HPQ,47217,2025,2025-10-31,2025-12-10,2026-01-31,Information Technology,"Technology Hardware, Storage & Peripherals",0.25540224435028414,0.9842239586004298,1.0266922192410886,0.5890185630025715,19.440000534057617,17845619617.376625,1.8022187829574727,9902027315.51363,3123926844.597764,55295000000.0,3174000000.0,2529000000.0,1602000000.0,5821000000.0,917984523.0,2025,2025-12-31
HRB,12659,2013,2013-04-30,2013-06-26,2013-07-31,Unknown,Unknown,0.2342560445170136,0.9721542258635885,0.9210878994537951,1.531873430636683,31.43000030517578,8570991476.031731,4.626836765613007,1852451666.2727273,677286239.0,2905943000.0,696686000.0,433948000.0,,604469000.0,272700967.0,2013,2013-12-31
HRB,12659,2014,2014-04-30,2014-06-19,2014-07-31,Unknown,Unknown,0.22191739794216292,0.9943526234946823,1.0359915083199491,1.4147252974558655,32.130001068115234,8811567455.647766,4.115355811972037,2141143526.4027271,758900860.13,3024295000.0,763211000.0,475157000.0,,633428000.0,274247344.0,2014,2014-12-31
HRL,48465,2013,2013-10-27,2013-12-18,2014-01-31,Consumer Staples,Packaged Foods & Meats,0.1327702632658829,1.0053265431611746,1.0226658370379818,0.41555744282890145,22.719999313354492,6005282058.507919,1.5152151511351521,3963319700.181818,802760282.0,8751654000.0,798507000.0,526211000.0,29900000.0,627340000.0,264317000.0,2013,2013-12-31
HRL,48465,2014,2014-10-26,2014-12-17,2015-01-31,Consumer Staples,Packaged Foods & Meats,0.1412119404123344,1.0103275941582919,1.0481922551286778,0.4593448604731226,25.61000061035156,6756225481.018065,1.5830365353876428,4267889799.121818,971637098.94,9316256000.0,961705000.0,602677000.0,29900000.0,650948000.0,263812000.0,2014,2014-12-31
HRL,48465,2015,2015-10-25,2015-12-16,2016-01-31,Consumer Staples,Packaged Foods & Meats,0.14607055026735613,1.0342478415937113,1.1508735661639968,0.8155417524184992,40.20500183105469,10617015243.530273,2.260399917823042,4696963205.411618,1103873406.2898,9263863000.0,1067320000.0,686088000.0,32000000.0,743611000.0,264072000.0,2015,2015-12-31
HRL,48465,2016,2016-10-30,2016-12-21,2017-01-31,Consumer Staples,Packaged Foods & Meats,0.17075433497632592,1.049626052076763,1.2338626978245675,1.3045449250775762,36.29999923706055,19213226596.183777,3.686011300666499,5212470887.625784,1389594682.2141662,9523224000.0,1323895000.0,890052000.0,34700000.0,871974000.0,529290000.0,2016,2016-12-31
HRL,48465,2017,2017-10-29,2017-12-20,2018-01-31,Consumer Staples,Packaged Foods & Meats,0.14826570247393295,1.0082452500478272,0.9533655376417705,1.1556661037102507,34.33000183105469,18138702757.461548,3.176138350606625,5710929674.709275,1291026787.0834913,9167519000.0,1280469000.0,846735000.0,34200000.0,762104000.0,528363000.0,2017,2017-12-31
HRL,48465,2018,2018-10-28,2018-12-07,2019-01-31,Consumer Staples,Packaged Foods & Meats,0.15801508814365808,1.0246088085419633,1.0203883436107306,1.2546488716641226,42.31999969482422,22461001278.030396,3.506606889109006,6405337692.055214,1228425017.3459392,9545700000.0,1198921000.0,1012140000.0,33800000.0,838205000.0,530742000.0,2018,2018-12-31
HRL,48465,2019,2019-10-27,2019-12-06,2020-01-31,Consumer Staples,Packaged Foods & Meats,0.14584520831034137,0.9876961974326585,0.9150831602026446,1.3255989885791404,47.2599983215332,25264155382.728577,3.764439536107136,6711266083.676993,1181546391.6217792,9497317000.0,1196265000.0,978806000.0,32500000.0,727584000.0,534578000.0,2019,2019-12-31
HRL,48465,2020,2020-10-25,2020-12-04,2021-01-31,Consumer Staples,Packaged Foods & Meats,0.12586004830541442,0.999689000733119,0.9711816373766945,1.2511166173597545,46.86000061035156,25211008348.373413,3.4942425117494715,7215013916.063585,1099877832.3865921,9608462000.0,1100220000.0,908082000.0,31900000.0,761315000.0,538007000.0,2020,2020-12-31
HRL,48465,2021,2021-10-31,2021-12-10,2022-01-31,Consumer Staples,Packaged Foods & Meats,0.11664723218598894,1.0258307264651196,1.1330012325129037,1.192958966729228,47.470001220703125,25686682240.53955,3.2968219755093426,7791346463.762602,1151596547.6990168,11386189000.0,1122599000.0,908839000.0,33600000.0,853071000.0,541114000.0,2021,2021-12-31
HRL,48465,2022,2022-10-30,2022-12-06,2023-01-31,Consumer Staples,Packaged Foods & Meats,0.11929981046926658,1.0216260898794087,1.0857436254105466,1.0803052961481279,45.310001373291016,24690235328.330994,2.9455786876344168,8382134020.720943,1340993556.9583411,12458806000.0,1312607000.0,999987000.0,34700000.0,879265000.0,544918000.0,2022,2022-12-31
HRL,48465,2023,2023-10-29,2023-12-06,2024-01-31,Consumer Staples,Packaged Foods & Meats,0.09207640842388011,1.034410457351726,1.0760192843275043,0.6551642542185578,30.3700008392334,16594806228.574753,1.9254587561272303,8618624613.883032,1108935593.1620886,12110010000.0,1072046000.0,793572000.0,33700000.0,942167000.0,546421000.0,2023,2023-12-31
HRL,48465,2024,2024-10-27,2024-12-05,2025-01-31,Consumer Staples,Packaged Foods & Meats,0.09021839253651777,1.0431245879125257,1.0984773667370602,0.6106296925244549,29.979999542236328,16432907169.086456,1.84159066962901,8923213741.301632,1113986127.4185994,11920797000.0,1067932000.0,805038000.0,36100000.0,1005294000.0,548129000.0,2024,2024-12-31
HRL,48465,2025,2025-10-26,2025-12-05,2026-01-31,Consumer Staples,Packaged Foods & Meats,0.05398280934080296,1.0380672852332395,1.0219193585452107,0.4242568946811858,24.61000061035156,13539536375.793455,1.5284541951064612,8858320006.672092,745958265.3704616,12106160000.0,718603000.0,478197000.0,35200000.0,996624000.0,550164000.0,2025,2025-12-31
HSIC,1000228,2015,2015-12-26,2016-02-10,2016-03-31,Health Care,Health Care Distributors,0.10041977012272026,1.1027495575043735,1.0746273232493433,0.15085197503311326,67.69803619384766,5547317897.63916,1.1628245182808268,4770554636.946054,809387298.2206,10629719000.0,733972000.0,479058000.0,,2243356000.0,81942080.0,2015,2015-12-31
HSIC,1000228,2016,2016-12-31,2017-02-21,2017-03-31,Health Care,Health Care Distributors,0.10597976669005932,1.1328098792958317,1.0886307984473127,0.09888302841548605,66.65489959716797,5278847886.962334,1.1039371627272312,4781837286.753857,874046649.8078021,11571668000.0,771574000.0,506778000.0,,2416504000.0,79196697.0,2016,2016-12-31
HSIC,1000228,2017,2017-12-30,2018-02-21,2018-03-31,Health Care,Health Care Distributors,0.08281851126414913,1.122910734936014,1.0900473404780402,0.5016477735141237,52.71372604370117,8101793953.305817,1.6514402294410597,4905895962.125084,964994675.3712274,12461543000.0,859369000.0,406299000.0,,2539734000.0,153694200.0,2017,2017-12-31
HSIC,1000228,2018,2018-12-29,2019-02-20,2019-03-31,Health Care,Health Care Distributors,0.1227795686876197,0.08220017010607825,0.0,0.7348492489242473,60.11000061035156,9100876679.739487,2.085167627547218,4364577964.623806,61901002.498722434,13201995000.0,753052000.0,535881000.0,,,151403703.0,2018,2018-12-31
HSIC,1000228,2019,2019-12-28,2020-02-20,2020-03-31,Health Care,Health Care Distributors,0.14954683532744395,1.3401337837835328,1.8568243760960794,0.4442663252059347,50.52000045776367,7244088378.238964,1.559345723396225,4645594796.29795,962565831.674144,9985803000.0,718261000.0,694734000.0,,2357920000.0,143390505.0,2019,2019-12-31
HSIC,1000228,2020,2020-12-26,2021-02-17,2021-03-31,Health Care,Health Care Distributors,0.07877193341983176,1.2435860386018323,1.9058721245843795,0.6545653000406246,69.23999786376953,9864213287.26387,1.924305839867282,5126115133.519627,665695337.2216766,10119141000.0,535303000.0,403794000.0,,2246947000.0,142464090.0,2020,2020-12-31
HSIC,1000228,2021,2021-12-25,2022-02-15,2022-03-31,Health Care,Health Care Distributors,0.11560719261939008,1.3018537601314655,1.2216014056432032,0.7841005482293132,87.19000244140625,11960096766.894531,2.190435863005869,5460144699.458149,1108731565.9385233,12401021000.0,851656000.0,631232000.0,,2812656000.0,137172800.0,2021,2021-12-31
HSIC,1000228,2022,2022-12-31,2023-02-21,2023-03-31,Health Care,Health Care Distributors,0.0953771759170303,1.213847160881942,1.0953428559513463,0.6406783944085471,81.54000091552734,10704857933.293648,1.8977678778263303,5640762528.63696,906743829.1788106,12647000000.0,747000000.0,538000000.0,,2771000000.0,131283515.0,2022,2022-12-31
HSIC,1000228,2023,2023-12-30,2024-02-28,2024-03-31,Health Care,Health Care Distributors,0.06919159557003923,1.2642737651216311,1.0588044822245497,0.47880975127222375,75.5199966430664,9704751467.494835,1.6141520159775176,6012290894.186763,777528365.5498031,12339000000.0,615000000.0,416000000.0,,2956000000.0,128505719.0,2023,2023-12-31
HSIC,1000228,2024,2024-12-28,2025-02-25,2025-03-31,Health Care,Health Care Distributors,0.06629738570527516,1.2130338243451984,1.0595425178976776,0.368642368587109,68.48999786376953,8504867465.419777,1.4457704582748228,5882584899.105131,753294004.9183682,12673000000.0,621000000.0,390000000.0,,3034000000.0,124176781.0,2024,2024-12-31
HSIC,1000228,2025,2025-12-27,2026-02-24,2026-03-31,Health Care,Health Care Distributors,0.06817144123963283,1.158709009640592,1.0297161936560935,0.3701771525170176,73.69999694824219,8453693367.650803,1.4479911072127651,5838221882.400437,756636983.2953067,13184000000.0,653000000.0,398000000.0,,3084000000.0,114704121.0,2025,2025-12-31
HST,1070750,2014,2014-12-31,2015-02-25,2015-03-31,Real Estate,Hotel & Resort REITs,0.09927818520562452,1.0012971830985915,0.7107438016528925,0.7291322544485709,20.18000030517578,15286757140.696808,2.0732807467315584,7373221000.0,710921000.0,5354000000.0,710000000.0,732000000.0,,43000000.0,757520164.0,2014,2014-12-31
HST,1070750,2015,2015-12-31,2016-02-22,2016-03-31,Real Estate,Hotel & Resort REITs,0.07840230082820354,1.0244878,1.146341463414634,0.5682542781361268,16.700000762939453,12563050004.242878,1.7651828418502042,7117138070.0,665917070.0,5387000000.0,650000000.0,558000000.0,,94000000.0,752278409.0,2015,2015-12-31
HST,1070750,2016,2016-12-31,2017-02-24,2017-03-31,Real Estate,Hotel & Resort REITs,0.10791057431656347,1.0208544399122808,1.5474452554744527,0.6696209963502239,18.65999984741211,13794427185.89922,1.9534967978981643,7061402506.9,698264436.9,5430000000.0,684000000.0,762000000.0,,106000000.0,739251195.0,2016,2016-12-31
HST,1070750,2017,2017-12-31,2018-02-27,2018-03-31,Real Estate,Hotel & Resort REITs,0.08002770116735931,1.0105875336139054,0.98,0.6735627512189974,18.63999938964844,13821760020.617754,1.9612121995336023,7047559679.623,683157172.723,5387000000.0,676000000.0,564000000.0,,98000000.0,741510755.0,2017,2017-12-31
HST,1070750,2018,2018-12-31,2019-02-26,2019-03-31,Real Estate,Hotel & Resort REITs,0.1434954139027623,1.0124439730649246,1.0196078431372548,0.613822483825854,18.899999618530273,13994946429.431826,1.8474798808080086,7575154985.34741,536595305.72441,5524000000.0,530000000.0,1087000000.0,,104000000.0,740473371.0,2018,2018-12-31
HST,1070750,2019,2019-12-31,2020-02-25,2020-03-31,Real Estate,Hotel & Resort REITs,0.12423242858654061,1.0066568896562638,1.0594059405940595,0.050998041314639884,11.039999961853027,7792934393.712749,1.0523208321157773,7405473840.182765,804318854.8353547,5469000000.0,799000000.0,920000000.0,,107000000.0,705881741.0,2019,2019-12-31
HST,1070750,2020,2020-12-31,2021-02-25,2021-03-31,Real Estate,Hotel & Resort REITs,-0.11427434085901192,-1.001926933116802,0.8436018957345972,0.618131702617892,16.850000381469727,11885392919.725222,1.8554582537595175,6405637472.922452,-954836367.2603123,1620000000.0,-953000000.0,-732000000.0,,89000000.0,705364549.0,2020,2020-12-31
HST,1070750,2021,2021-12-31,2022-02-24,2022-03-31,Real Estate,Hotel & Resort REITs,-0.0016852020748702517,-0.992921464257637,1.010204081632653,0.7541463684022626,19.43000030517578,13875936583.221313,2.1257961018920533,6527407106.858043,-248230366.06440926,2890000000.0,-250000000.0,-11000000.0,,99000000.0,714150096.0,2021,2021-12-31
HST,1070750,2022,2022-12-31,2023-02-22,2023-03-31,Real Estate,Hotel & Resort REITs,0.09308833438398167,1.0046266512733495,1.1382978723404256,0.5482303771943734,16.489999771118164,11765269453.647604,1.7301885260960403,6799992761.594889,778585654.7368459,4907000000.0,775000000.0,633000000.0,,107000000.0,713479055.0,2022,2022-12-31
HST,1070750,2023,2023-12-31,2024-02-28,2024-03-31,Real Estate,Hotel & Resort REITs,0.10990814255743776,1.0119738678037324,1.2815533980582525,0.7706475557529849,20.68000030517578,14550899204.168335,2.1611652757711366,6732895150.268576,836902388.6736867,5311000000.0,827000000.0,740000000.0,,132000000.0,703621808.0,2023,2023-12-31
HST,1070750,2024,2024-12-31,2025-02-26,2025-03-31,Real Estate,Hotel & Resort REITs,0.10383102594392485,1.004496686184423,1.0292887029288702,0.391973662653351,14.210000038146973,9934308251.48881,1.4798987342830434,6712829750.679946,878934600.41137,5684000000.0,875000000.0,697000000.0,,123000000.0,699106842.0,2024,2024-12-31
HST,1070750,2025,2025-12-31,2026-02-25,2026-03-31,Real Estate,Hotel & Resort REITs,0.11478272570943124,1.0034341313165123,0.9725490196078431,0.6817359203921576,19.15999984741211,13178289683.009716,1.9773072026200413,6664765932.955564,857936182.275618,6114000000.0,855000000.0,765000000.0,,124000000.0,687802181.0,2025,2025-12-31
HSY,47111,2014,2014-12-31,2015-02-20,2015-03-31,Consumer Staples,Packaged Foods & Meats,0.26703196640807647,1.0392134830138466,1.0521066483937895,1.9506114809361965,100.91000366210938,22305647521.270813,7.032986803363729,3171575341.3048487,2032920846.82,7421768000.0,1956211000.0,846912000.0,47554000.0,1900970000.0,221044958.0,2014,2014-12-31
HSY,47111,2015,2015-12-31,2016-02-26,2016-03-31,Consumer Staples,Packaged Foods & Meats,0.18397642928636898,1.0709451783789878,1.030550216897894,1.9685092007119005,92.08999633789062,19963026288.537598,7.159994413335899,2788134338.674248,1111382997.3694,7386626000.0,1037759000.0,512951000.0,49281000.0,1969308000.0,216777360.0,2015,2015-12-31
HSY,47111,2016,2016-12-31,2017-02-21,2017-03-31,Consumer Staples,Packaged Foods & Meats,0.2761826840391078,1.0258222899456189,0.9887468058341463,2.18544446905484,109.25,23189376048.75,8.894601049846917,2607129416.911746,1236919078.237498,7440181000.0,1205783000.0,720044000.0,47268000.0,1915378000.0,212259735.0,2016,2016-12-31
HSY,47111,2017,2017-12-31,2018-02-27,2018-03-31,Consumer Staples,Packaged Foods & Meats,0.28415596898672535,1.014789005232943,0.982397943254386,2.0245735645356433,98.95999908447266,20866786257.271156,7.5728809109975455,2755462089.3308697,1293491672.4191236,7515426000.0,1274641000.0,782981000.0,45850000.0,1913403000.0,210860817.0,2017,2017-12-31
HSY,47111,2018,2018-12-31,2019-02-22,2019-03-31,Consumer Staples,Packaged Foods & Meats,0.3642800005007864,0.9961375940593701,0.9679381306561703,2.0082345998057654,114.83000183105467,24083170430.34509,7.450153228812269,3232573839.8516827,1617392750.520813,7791069000.0,1623664000.0,1177562000.0,38521000.0,1874829000.0,209728904.0,2018,2018-12-31
HSY,47111,2019,2019-12-31,2020-02-20,2020-03-31,Consumer Staples,Packaged Foods & Meats,0.32142780334675386,1.0023517391807177,0.9975498848907876,2.045868772315895,132.5,27669899872.5,7.735876334568128,3576828102.7006273,1599705262.8489447,7986252000.0,1595952000.0,1149692000.0,37146000.0,1905929000.0,208829433.0,2019,2019-12-31
HSY,47111,2020,2020-12-31,2021-02-17,2021-03-31,Consumer Staples,Packaged Foods & Meats,0.31414779548231814,0.9991274383596059,0.9998467634861357,2.090739452983658,158.16000366210938,32933203168.870514,8.090895789869123,4070402588.80942,1781142486.1087928,8149719000.0,1782698000.0,1278708000.0,37577000.0,1890925000.0,208227127.0,2020,2020-12-31
HSY,47111,2021,2021-12-31,2022-02-18,2022-03-31,Consumer Staples,Packaged Foods & Meats,0.31926219974799863,1.016937531470959,1.0554016743737247,2.2667386325632877,216.6300048828125,44649396709.21167,9.647884153092475,4627895194.502312,2078337605.6928914,8971337000.0,2043722000.0,1477512000.0,40107000.0,2001351000.0,206109014.0,2021,2021-12-31
HSY,47111,2022,2022-12-31,2023-02-17,2023-03-31,Consumer Staples,Packaged Foods & Meats,0.3120718228877166,1.0444207507448677,1.152665543998764,2.2918786784820004,254.41000366210935,52145074402.573204,9.893506951488602,5270636050.316548,2361212855.814237,10419294000.0,2260787000.0,1644817000.0,46943000.0,2236009000.0,204964717.0,2022,2022-12-31
HSY,47111,2023,2023-12-31,2024-02-20,2024-03-31,Consumer Staples,Packaged Foods & Meats,0.30025432255513523,1.0509679039932722,1.1499765140348888,1.858058932404987,194.5,39754424107.0,6.411279957813016,6200700073.712088,2691389023.3955393,11164992000.0,2560867000.0,1861787000.0,50030000.0,2436508000.0,204392926.0,2023,2023-12-31
HSY,47111,2024,2024-12-31,2025-02-18,2025-03-31,Consumer Staples,Packaged Foods & Meats,0.3223569268416983,1.0256541421373482,1.0247146230193456,1.6140849491300067,171.02999877929688,34613576044.020355,5.023289254579013,6890619729.387098,2972583655.675011,11202263000.0,2898232000.0,2221239000.0,55798000.0,2373621000.0,202383069.0,2024,2024-12-31
