year,ticker,cik,sector,industry,name,date_added,is_current_constituent,source,as_of_date,price_ticker,sec_ticker,in_dataset_universe
2023,MCO,0001059556,Financials,Financial Exchanges & Data,Moody's Corporation,1998-07-01,True,cached_current,2023-12-31,MCO,MCO,True
2023,MDLZ,0001103982,Consumer Staples,Packaged Foods & Meats,Mondelez International,2012-10-02,True,cached_current,2023-12-31,MDLZ,MDLZ,True
2023,MDT,0001613103,Health Care,Health Care Equipment,Medtronic,1986-10-31,True,cached_current,2023-12-31,MDT,MDT,True
2023,MET,0001099219,Financials,Life & Health Insurance,MetLife,2000-12-11,True,cached_current,2023-12-31,MET,MET,True
2023,META,0001326801,Communication Services,Interactive Media & Services,Meta Platforms,2013-12-23,True,cached_current,2023-12-31,META,META,True
2023,MGM,0000789570,Consumer Discretionary,Casinos & Gaming,MGM Resorts,2017-07-26,True,cached_current,2023-12-31,MGM,MGM,True
2023,MHK,0000851968,Unknown,Unknown,Mohawk Industries,,False,wikipedia_removed,2023-12-31,MHK,MHK,True
2023,MKC,0000063754,Consumer Staples,Packaged Foods & Meats,McCormick & Company,2003-03-20,True,cached_current,2023-12-31,MKC,MKC,True
2023,MKTX,0001278021,Unknown,Unknown,MarketAxess,,False,wikipedia_removed,2023-12-31,MKTX,MKTX,True
2023,MLM,0000916076,Materials,Construction Materials,Martin Marietta Materials,2014-07-02,True,cached_current,2023-12-31,MLM,MLM,True
2023,MMM,0000066740,Industrials,Industrial Conglomerates,3M,1957-03-04,True,cached_current,2023-12-31,MMM,MMM,True
2023,MNST,0000865752,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Monster Beverage,2012-06-28,True,cached_current,2023-12-31,MNST,MNST,True
2023,MO,0000764180,Consumer Staples,Tobacco,Altria,1957-03-04,True,cached_current,2023-12-31,MO,MO,True
2023,MOH,0001179929,Unknown,Unknown,Molina Healthcare,,False,wikipedia_removed,2023-12-31,MOH,MOH,True
2023,MOS,0001285785,Materials,Fertilizers & Agricultural Chemicals,Mosaic Company (The),2011-09-26,True,cached_current,2023-12-31,MOS,MOS,True
2023,MPC,0001510295,Energy,Oil & Gas Refining & Marketing,Marathon Petroleum,2011-07-01,True,cached_current,2023-12-31,MPC,MPC,True
2023,MPWR,0001280452,Information Technology,Semiconductors,Monolithic Power Systems,2021-02-12,True,cached_current,2023-12-31,MPWR,MPWR,True
2023,MRK,0000310158,Health Care,Pharmaceuticals,Merck & Co.,1957-03-04,True,cached_current,2023-12-31,MRK,MRK,True
2023,MRNA,0001682852,Health Care,Biotechnology,Moderna,2021-07-21,True,cached_current,2023-12-31,MRNA,MRNA,True
2023,MRO,101778,Unknown,Unknown,Marathon Oil,,False,wikipedia_removed,2023-12-31,MRO,MRO,True
2023,MRSH,0000062709,Financials,Insurance Brokers,Marsh McLennan,1987-08-31,True,cached_current,2023-12-31,MRSH,MRSH,True
2023,MS,0000895421,Financials,Investment Banking & Brokerage,Morgan Stanley,1993-07-29,True,cached_current,2023-12-31,MS,MS,True
2023,MSCI,0001408198,Financials,Financial Exchanges & Data,MSCI Inc.,2018-04-04,True,cached_current,2023-12-31,MSCI,MSCI,True
2023,MSFT,0000789019,Information Technology,Systems Software,Microsoft,1994-06-01,True,cached_current,2023-12-31,MSFT,MSFT,True
2023,MSI,0000068505,Information Technology,Communications Equipment,Motorola Solutions,1957-03-04,True,cached_current,2023-12-31,MSI,MSI,True
2023,MTB,0000036270,Financials,Regional Banks,M&T Bank,2004-02-23,True,cached_current,2023-12-31,MTB,MTB,True
2023,MTCH,0000891103,Unknown,Unknown,Match Group,,False,wikipedia_removed,2023-12-31,MTCH,MTCH,True
2023,MTD,0001037646,Health Care,Life Sciences Tools & Services,Mettler Toledo,2016-09-06,True,cached_current,2023-12-31,MTD,MTD,True
2023,MU,0000723125,Information Technology,Semiconductors,Micron Technology,1994-09-27,True,cached_current,2023-12-31,MU,MU,True
2023,NCLH,0001513761,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Norwegian Cruise Line Holdings,2017-10-13,True,cached_current,2023-12-31,NCLH,NCLH,True
2023,NDAQ,0001120193,Financials,Financial Exchanges & Data,"Nasdaq, Inc.",2008-10-22,True,cached_current,2023-12-31,NDAQ,NDAQ,True
2023,NDSN,0000072331,Industrials,Industrial Machinery & Supplies & Components,Nordson Corporation,2022-02-15,True,cached_current,2023-12-31,NDSN,NDSN,True
2023,NEE,0000753308,Utilities,Multi-Utilities,NextEra Energy,1976-06-30,True,cached_current,2023-12-31,NEE,NEE,True
2023,NEM,0001164727,Materials,Gold,Newmont,1969-06-30,True,cached_current,2023-12-31,NEM,NEM,True
2023,NFLX,0001065280,Communication Services,Movies & Entertainment,Netflix,2010-12-20,True,cached_current,2023-12-31,NFLX,NFLX,True
2023,NI,0001111711,Utilities,Multi-Utilities,NiSource,2000-11-02,True,cached_current,2023-12-31,NI,NI,True
2023,NKE,0000320187,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Nike, Inc.",1988-11-30,True,cached_current,2023-12-31,NKE,NKE,True
2023,NOC,0001133421,Industrials,Aerospace & Defense,Northrop Grumman,1957-03-04,True,cached_current,2023-12-31,NOC,NOC,True
2023,NOW,0001373715,Information Technology,Systems Software,ServiceNow,2019-11-21,True,cached_current,2023-12-31,NOW,NOW,True
2023,NRG,0001013871,Utilities,Independent Power Producers & Energy Traders,NRG Energy,2010-01-29,True,cached_current,2023-12-31,NRG,NRG,True
2023,NSC,0000702165,Industrials,Rail Transportation,Norfolk Southern,1957-03-04,True,cached_current,2023-12-31,NSC,NSC,True
2023,NTAP,0001002047,Information Technology,"Technology Hardware, Storage & Peripherals",NetApp,1999-06-25,True,cached_current,2023-12-31,NTAP,NTAP,True
2023,NTRS,0000073124,Financials,Asset Management & Custody Banks,Northern Trust,1998-01-30,True,cached_current,2023-12-31,NTRS,NTRS,True
2023,NUE,0000073309,Materials,Steel,Nucor,1985-04-30,True,cached_current,2023-12-31,NUE,NUE,True
2023,NVDA,0001045810,Information Technology,Semiconductors,Nvidia,2001-11-30,True,cached_current,2023-12-31,NVDA,NVDA,True
2023,NVR,0000906163,Consumer Discretionary,Homebuilding,"NVR, Inc.",2019-09-26,True,cached_current,2023-12-31,NVR,NVR,True
2023,NWS,0001564708,Communication Services,Publishing,News Corp (Class B),2015-09-18,True,cached_current,2023-12-31,NWS,NWS,True
2023,NWSA,0001564708,Communication Services,Publishing,News Corp (Class A),2013-08-01,True,cached_current,2023-12-31,NWSA,NWSA,True
2023,NXPI,0001413447,Information Technology,Semiconductors,NXP Semiconductors,2021-03-22,True,cached_current,2023-12-31,NXPI,NXPI,True
2023,O,0000726728,Real Estate,Retail REITs,Realty Income,2015-04-07,True,cached_current,2023-12-31,O,O,True
2023,ODFL,0000878927,Industrials,Cargo Ground Transportation,Old Dominion,2019-12-09,True,cached_current,2023-12-31,ODFL,ODFL,True
2023,OKE,0001039684,Energy,Oil & Gas Storage & Transportation,Oneok,2010-03-15,True,cached_current,2023-12-31,OKE,OKE,True
2023,OMC,0000029989,Communication Services,Advertising,Omnicom Group,1997-12-31,True,cached_current,2023-12-31,OMC,OMC,True
2023,ON,0001097864,Information Technology,Semiconductors,ON Semiconductor,2022-06-21,True,cached_current,2023-12-31,ON,ON,True
2023,ORCL,0001341439,Information Technology,Application Software,Oracle Corporation,1989-08-31,True,cached_current,2023-12-31,ORCL,ORCL,True
2023,ORLY,0000898173,Consumer Discretionary,Automotive Retail,O’Reilly Automotive,2009-03-27,True,cached_current,2023-12-31,ORLY,ORLY,True
2023,OTIS,0001781335,Industrials,Industrial Machinery & Supplies & Components,Otis Worldwide,2020-04-03,True,cached_current,2023-12-31,OTIS,OTIS,True
2023,OXY,0000797468,Energy,Oil & Gas Exploration & Production,Occidental Petroleum,1957-03-04,True,cached_current,2023-12-31,OXY,OXY,True
2023,PANW,0001327567,Information Technology,Systems Software,Palo Alto Networks,2023-06-20,True,cached_current,2023-12-31,PANW,PANW,True
2023,PAYC,0001590955,Unknown,Unknown,Paycom,,False,wikipedia_removed,2023-12-31,PAYC,PAYC,True
2023,PAYX,0000723531,Industrials,Human Resource & Employment Services,Paychex,1998-10-01,True,cached_current,2023-12-31,PAYX,PAYX,True
2023,PCAR,0000075362,Industrials,Construction Machinery & Heavy Transportation Equipment,Paccar,1980-12-31,True,cached_current,2023-12-31,PCAR,PCAR,True
2023,PCG,0001004980,Utilities,Multi-Utilities,PG&E Corporation,2022-10-03,True,cached_current,2023-12-31,PCG,PCG,True
2023,PEG,0000788784,Utilities,Electric Utilities,Public Service Enterprise Group,1957-03-04,True,cached_current,2023-12-31,PEG,PEG,True
2023,PEP,0000077476,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,PepsiCo,1957-03-04,True,cached_current,2023-12-31,PEP,PEP,True
2023,PFE,0000078003,Health Care,Pharmaceuticals,Pfizer,1957-03-04,True,cached_current,2023-12-31,PFE,PFE,True
2023,PFG,0001126328,Financials,Life & Health Insurance,Principal Financial Group,2002-07-22,True,cached_current,2023-12-31,PFG,PFG,True
2023,PG,0000080424,Consumer Staples,Personal Care Products,Procter & Gamble,1957-03-04,True,cached_current,2023-12-31,PG,PG,True
2023,PGR,0000080661,Financials,Property & Casualty Insurance,Progressive Corporation,1997-08-04,True,cached_current,2023-12-31,PGR,PGR,True
2023,PH,0000076334,Industrials,Industrial Machinery & Supplies & Components,Parker Hannifin,1985-11-30,True,cached_current,2023-12-31,PH,PH,True
2023,PHM,0000822416,Consumer Discretionary,Homebuilding,PulteGroup,1984-04-30,True,cached_current,2023-12-31,PHM,PHM,True
2023,PKG,0000075677,Materials,Paper & Plastic Packaging Products & Materials,Packaging Corporation of America,2017-07-26,True,cached_current,2023-12-31,PKG,PKG,True
2023,PLD,0001045609,Real Estate,Industrial REITs,Prologis,2003-07-17,True,cached_current,2023-12-31,PLD,PLD,True
2023,PM,0001413329,Consumer Staples,Tobacco,Philip Morris International,2008-03-31,True,cached_current,2023-12-31,PM,PM,True
2023,PNC,0000713676,Financials,Diversified Banks,PNC Financial Services,1988-04-30,True,cached_current,2023-12-31,PNC,PNC,True
2023,PNR,0000077360,Industrials,Industrial Machinery & Supplies & Components,Pentair,2012-10-01,True,cached_current,2023-12-31,PNR,PNR,True
2023,PNW,0000764622,Utilities,Multi-Utilities,Pinnacle West Capital,1999-10-04,True,cached_current,2023-12-31,PNW,PNW,True
2023,PODD,0001145197,Health Care,Health Care Equipment,Insulet Corporation,2023-03-15,True,cached_current,2023-12-31,PODD,PODD,True
2023,POOL,0000945841,Consumer Discretionary,Distributors,Pool Corporation,2020-10-07,True,cached_current,2023-12-31,POOL,POOL,True
2023,PPG,0000079879,Materials,Specialty Chemicals,PPG Industries,1957-03-04,True,cached_current,2023-12-31,PPG,PPG,True
2023,PPL,0000922224,Utilities,Electric Utilities,PPL Corporation,2001-10-01,True,cached_current,2023-12-31,PPL,PPL,True
2023,PRU,0001137774,Financials,Life & Health Insurance,Prudential Financial,2002-07-22,True,cached_current,2023-12-31,PRU,PRU,True
2023,PSA,0001393311,Real Estate,Self-Storage REITs,Public Storage,2005-08-19,True,cached_current,2023-12-31,PSA,PSA,True
2023,PSKY,0002041610,Communication Services,Movies & Entertainment,Paramount Skydance Corporation,1994-09-30,True,cached_current,2023-12-31,PSKY,PSKY,True
2023,PSX,0001534701,Energy,Oil & Gas Refining & Marketing,Phillips 66,2012-05-01,True,cached_current,2023-12-31,PSX,PSX,True
2023,PTC,0000857005,Information Technology,Application Software,PTC Inc.,2021-04-20,True,cached_current,2023-12-31,PTC,PTC,True
2023,PWR,0001050915,Industrials,Construction & Engineering,Quanta Services,2009-07-01,True,cached_current,2023-12-31,PWR,PWR,True
2023,PXD,1038357,Unknown,Unknown,Pioneer Natural Resources,,False,wikipedia_removed,2023-12-31,PXD,PXD,True
2023,PYPL,0001633917,Financials,Transaction & Payment Processing Services,PayPal,2015-07-20,True,cached_current,2023-12-31,PYPL,PYPL,True
2023,QCOM,0000804328,Information Technology,Semiconductors,Qualcomm,1999-07-22,True,cached_current,2023-12-31,QCOM,QCOM,True
2023,QRVO,0001604778,Unknown,Unknown,Qorvo,,False,wikipedia_removed,2023-12-31,QRVO,QRVO,True
2023,RCL,0000884887,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Royal Caribbean Group,2014-12-05,True,cached_current,2023-12-31,RCL,RCL,True
2023,REG,0000910606,Real Estate,Retail REITs,Regency Centers,2017-03-02,True,cached_current,2023-12-31,REG,REG,True
2023,REGN,0000872589,Health Care,Biotechnology,Regeneron Pharmaceuticals,2013-05-01,True,cached_current,2023-12-31,REGN,REGN,True
2023,RF,0001281761,Financials,Regional Banks,Regions Financial Corporation,1998-08-28,True,cached_current,2023-12-31,RF,RF,True
2023,RHI,0000315213,Unknown,Unknown,Robert Half,,False,wikipedia_removed,2023-12-31,RHI,RHI,True
2023,RJF,0000720005,Financials,Investment Banking & Brokerage,Raymond James Financial,2017-03-20,True,cached_current,2023-12-31,RJF,RJF,True
2023,RL,0001037038,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Ralph Lauren Corporation,2007-02-02,True,cached_current,2023-12-31,RL,RL,True
2023,RMD,0000943819,Health Care,Health Care Equipment,ResMed,2017-07-26,True,cached_current,2023-12-31,RMD,RMD,True
2023,ROK,0001024478,Industrials,Electrical Components & Equipment,Rockwell Automation,2000-03-12,True,cached_current,2023-12-31,ROK,ROK,True
2023,ROL,0000084839,Industrials,Environmental & Facilities Services,"Rollins, Inc.",2018-10-01,True,cached_current,2023-12-31,ROL,ROL,True
2023,ROP,0000882835,Information Technology,Electronic Equipment & Instruments,Roper Technologies,2009-12-23,True,cached_current,2023-12-31,ROP,ROP,True
2023,ROST,0000745732,Consumer Discretionary,Apparel Retail,Ross Stores,2009-12-21,True,cached_current,2023-12-31,ROST,ROST,True
2023,RSG,0001060391,Industrials,Environmental & Facilities Services,Republic Services,2008-12-05,True,cached_current,2023-12-31,RSG,RSG,True
2023,RTX,0000101829,Industrials,Aerospace & Defense,RTX Corporation,1957-03-04,True,cached_current,2023-12-31,RTX,RTX,True
2023,RVTY,0000031791,Health Care,Health Care Equipment,Revvity,1985-05-31,True,cached_current,2023-12-31,RVTY,RVTY,True
2023,SBAC,0001034054,Real Estate,Telecom Tower REITs,SBA Communications,2017-09-01,True,cached_current,2023-12-31,SBAC,SBAC,True
2023,SBUX,0000829224,Consumer Discretionary,Restaurants,Starbucks,2000-06-07,True,cached_current,2023-12-31,SBUX,SBUX,True
2023,SCHW,0000316709,Financials,Investment Banking & Brokerage,Charles Schwab Corporation,1997-06-02,True,cached_current,2023-12-31,SCHW,SCHW,True
2023,SHW,0000089800,Materials,Specialty Chemicals,Sherwin-Williams,1964-06-30,True,cached_current,2023-12-31,SHW,SHW,True
2023,SJM,0000091419,Consumer Staples,Packaged Foods & Meats,J.M. Smucker Company (The),2008-11-06,True,cached_current,2023-12-31,SJM,SJM,True
2023,SLB,0000087347,Energy,Oil & Gas Equipment & Services,Schlumberger,1957-03-04,True,cached_current,2023-12-31,SLB,SLB,True
2023,SNA,0000091440,Industrials,Industrial Machinery & Supplies & Components,Snap-on,1982-09-30,True,cached_current,2023-12-31,SNA,SNA,True
2023,SNPS,0000883241,Information Technology,Application Software,Synopsys,2017-03-16,True,cached_current,2023-12-31,SNPS,SNPS,True
2023,SO,0000092122,Utilities,Electric Utilities,Southern Company,1957-03-04,True,cached_current,2023-12-31,SO,SO,True
2023,SPG,0001063761,Real Estate,Retail REITs,Simon Property Group,2002-06-26,True,cached_current,2023-12-31,SPG,SPG,True
2023,SPGI,0000064040,Financials,Financial Exchanges & Data,S&P Global,1957-03-04,True,cached_current,2023-12-31,SPGI,SPGI,True
2023,SRE,0001032208,Utilities,Multi-Utilities,Sempra,2017-03-17,True,cached_current,2023-12-31,SRE,SRE,True
2023,STE,0001757898,Health Care,Health Care Equipment,Steris,2019-12-23,True,cached_current,2023-12-31,STE,STE,True
2023,STLD,0001022671,Materials,Steel,Steel Dynamics,2022-12-22,True,cached_current,2023-12-31,STLD,STLD,True
2023,STT,0000093751,Financials,Asset Management & Custody Banks,State Street Corporation,2003-03-14,True,cached_current,2023-12-31,STT,STT,True
2023,STX,0001137789,Information Technology,"Technology Hardware, Storage & Peripherals",Seagate Technology,2012-07-02,True,cached_current,2023-12-31,STX,STX,True
2023,STZ,0000016918,Consumer Staples,Distillers & Vintners,Constellation Brands,2005-07-01,True,cached_current,2023-12-31,STZ,STZ,True
2023,SW,0002005951,Materials,Paper & Plastic Packaging Products & Materials,Smurfit Westrock,2024-07-08,True,cached_current,2023-12-31,SW,SW,True
2023,SWK,0000093556,Industrials,Industrial Machinery & Supplies & Components,Stanley Black & Decker,1982-09-30,True,cached_current,2023-12-31,SWK,SWK,True
2023,SWKS,0000004127,Information Technology,Semiconductors,Skyworks Solutions,2015-03-12,True,cached_current,2023-12-31,SWKS,SWKS,True
2023,SYF,0001601712,Financials,Consumer Finance,Synchrony Financial,2015-11-18,True,cached_current,2023-12-31,SYF,SYF,True
2023,SYK,0000310764,Health Care,Health Care Equipment,Stryker Corporation,2000-12-12,True,cached_current,2023-12-31,SYK,SYK,True
2023,SYY,0000096021,Consumer Staples,Food Distributors,Sysco,1986-12-31,True,cached_current,2023-12-31,SYY,SYY,True
2023,T,0000732717,Communication Services,Integrated Telecommunication Services,AT&T,1983-11-30,True,cached_current,2023-12-31,T,T,True
2023,TAP,0000024545,Consumer Staples,Brewers,Molson Coors Beverage Company,1976-06-30,True,cached_current,2023-12-31,TAP,TAP,True
2023,TDG,0001260221,Industrials,Aerospace & Defense,TransDigm Group,2016-06-03,True,cached_current,2023-12-31,TDG,TDG,True
2023,TDY,0001094285,Information Technology,Electronic Equipment & Instruments,Teledyne Technologies,2020-06-22,True,cached_current,2023-12-31,TDY,TDY,True
2023,TECH,0000842023,Health Care,Life Sciences Tools & Services,Bio-Techne,2021-08-30,True,cached_current,2023-12-31,TECH,TECH,True
2023,TEL,0001385157,Information Technology,Electronic Manufacturing Services,TE Connectivity,2011-10-17,True,cached_current,2023-12-31,TEL,TEL,True
2023,TER,0000097210,Information Technology,Semiconductor Materials & Equipment,Teradyne,2020-09-21,True,cached_current,2023-12-31,TER,TER,True
2023,TFC,0000092230,Financials,Diversified Banks,Truist Financial,1997-12-04,True,cached_current,2023-12-31,TFC,TFC,True
2023,TFX,0000096943,Unknown,Unknown,Teleflex,,False,wikipedia_removed,2023-12-31,TFX,TFX,True
2023,TGT,0000027419,Consumer Staples,Consumer Staples Merchandise Retail,Target Corporation,1976-12-31,True,cached_current,2023-12-31,TGT,TGT,True
2023,TJX,0000109198,Consumer Discretionary,Apparel Retail,TJX Companies,1985-09-30,True,cached_current,2023-12-31,TJX,TJX,True
2023,TMO,0000097745,Health Care,Life Sciences Tools & Services,Thermo Fisher Scientific,2004-08-03,True,cached_current,2023-12-31,TMO,TMO,True
2023,TMUS,0001283699,Communication Services,Wireless Telecommunication Services,T-Mobile US,2019-07-15,True,cached_current,2023-12-31,TMUS,TMUS,True
2023,TPR,0001116132,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Tapestry, Inc.",2004-09-01,True,cached_current,2023-12-31,TPR,TPR,True
2023,TRGP,0001389170,Energy,Oil & Gas Storage & Transportation,Targa Resources,2022-10-12,True,cached_current,2023-12-31,TRGP,TRGP,True
2023,TRMB,0000864749,Information Technology,Application Software,Trimble Inc.,2021-01-21,True,cached_current,2023-12-31,TRMB,TRMB,True
2023,TROW,0001113169,Financials,Asset Management & Custody Banks,T. Rowe Price,2019-07-29,True,cached_current,2023-12-31,TROW,TROW,True
2023,TRV,0000086312,Financials,Property & Casualty Insurance,Travelers Companies (The),2002-08-21,True,cached_current,2023-12-31,TRV,TRV,True
2023,TSCO,0000916365,Consumer Discretionary,Other Specialty Retail,Tractor Supply,2014-01-24,True,cached_current,2023-12-31,TSCO,TSCO,True
2023,TSLA,0001318605,Consumer Discretionary,Automobile Manufacturers,"Tesla, Inc.",2020-12-21,True,cached_current,2023-12-31,TSLA,TSLA,True
2023,TSN,0000100493,Consumer Staples,Packaged Foods & Meats,Tyson Foods,2005-08-10,True,cached_current,2023-12-31,TSN,TSN,True
2023,TT,0001466258,Industrials,Building Products,Trane Technologies,2010-11-17,True,cached_current,2023-12-31,TT,TT,True
2023,TTWO,0000946581,Communication Services,Interactive Home Entertainment,Take-Two Interactive,2018-03-19,True,cached_current,2023-12-31,TTWO,TTWO,True
2023,TXN,0000097476,Information Technology,Semiconductors,Texas Instruments,2001-03-12,True,cached_current,2023-12-31,TXN,TXN,True
2023,TXT,0000217346,Industrials,Aerospace & Defense,Textron,1978-12-31,True,cached_current,2023-12-31,TXT,TXT,True
2023,TYL,0000860731,Information Technology,Application Software,Tyler Technologies,2020-06-22,True,cached_current,2023-12-31,TYL,TYL,True
2023,UAL,0000100517,Industrials,Passenger Airlines,United Airlines Holdings,2015-09-03,True,cached_current,2023-12-31,UAL,UAL,True
2023,UBER,0001543151,Industrials,Passenger Ground Transportation,Uber,2023-12-18,True,cached_current,2023-12-31,UBER,UBER,True
2023,UDR,0000074208,Real Estate,Multi-Family Residential REITs,"UDR, Inc.",2016-03-07,True,cached_current,2023-12-31,UDR,UDR,True
2023,UHS,0000352915,Health Care,Health Care Facilities,Universal Health Services,2014-09-20,True,cached_current,2023-12-31,UHS,UHS,True
2023,ULTA,0001403568,Consumer Discretionary,Other Specialty Retail,Ulta Beauty,2016-04-18,True,cached_current,2023-12-31,ULTA,ULTA,True
2023,UNH,0000731766,Health Care,Managed Health Care,UnitedHealth Group,1994-07-01,True,cached_current,2023-12-31,UNH,UNH,True
2023,UNP,0000100885,Industrials,Rail Transportation,Union Pacific Corporation,1957-03-04,True,cached_current,2023-12-31,UNP,UNP,True
2023,UPS,0001090727,Industrials,Air Freight & Logistics,United Parcel Service,2002-07-22,True,cached_current,2023-12-31,UPS,UPS,True
2023,URI,0001067701,Industrials,Trading Companies & Distributors,United Rentals,2014-09-20,True,cached_current,2023-12-31,URI,URI,True
2023,USB,0000036104,Financials,Diversified Banks,U.S. Bancorp,1999-11-01,True,cached_current,2023-12-31,USB,USB,True
2023,V,0001403161,Financials,Transaction & Payment Processing Services,Visa Inc.,2009-12-21,True,cached_current,2023-12-31,V,V,True
2023,VFC,0000103379,Unknown,Unknown,VF Corporation,,False,wikipedia_removed,2023-12-31,VFC,VFC,True
2023,VICI,0001705696,Real Estate,Hotel & Resort REITs,Vici Properties,2022-06-08,True,cached_current,2023-12-31,VICI,VICI,True
2023,VLO,0001035002,Energy,Oil & Gas Refining & Marketing,Valero Energy,2002-12-20,True,cached_current,2023-12-31,VLO,VLO,True
2023,VLTO,0001967680,Industrials,Environmental & Facilities Services,Veralto,2023-10-02,True,cached_current,2023-12-31,VLTO,VLTO,True
2023,VMC,0001396009,Materials,Construction Materials,Vulcan Materials Company,1999-06-30,True,cached_current,2023-12-31,VMC,VMC,True
2023,VRSK,0001442145,Industrials,Research & Consulting Services,Verisk Analytics,2015-10-08,True,cached_current,2023-12-31,VRSK,VRSK,True
2023,VRSN,0001014473,Information Technology,Internet Services & Infrastructure,Verisign,2006-02-01,True,cached_current,2023-12-31,VRSN,VRSN,True
2023,VRTX,0000875320,Health Care,Biotechnology,Vertex Pharmaceuticals,2013-09-23,True,cached_current,2023-12-31,VRTX,VRTX,True
2023,VTR,0000740260,Real Estate,Health Care REITs,Ventas,2009-03-04,True,cached_current,2023-12-31,VTR,VTR,True
2023,VTRS,0001792044,Health Care,Pharmaceuticals,Viatris,2004-04-23,True,cached_current,2023-12-31,VTRS,VTRS,True
2023,VZ,0000732712,Communication Services,Integrated Telecommunication Services,Verizon,1983-11-30,True,cached_current,2023-12-31,VZ,VZ,True
2023,WAB,0000943452,Industrials,Construction Machinery & Heavy Transportation Equipment,Wabtec,2019-02-27,True,cached_current,2023-12-31,WAB,WAB,True
2023,WAT,0001000697,Health Care,Life Sciences Tools & Services,Waters Corporation,2002-01-02,True,cached_current,2023-12-31,WAT,WAT,True
2023,WBA,1618921,Unknown,Unknown,Walgreens Boots Alliance,,False,wikipedia_removed,2023-12-31,WBA,WBA,True
2023,WBD,0001437107,Communication Services,Broadcasting,Warner Bros. Discovery,2022-04-11,True,cached_current,2023-12-31,WBD,WBD,True
2023,WDC,0000106040,Information Technology,"Technology Hardware, Storage & Peripherals",Western Digital,2009-07-01,True,cached_current,2023-12-31,WDC,WDC,True
2023,WEC,0000783325,Utilities,Electric Utilities,WEC Energy Group,2008-10-31,True,cached_current,2023-12-31,WEC,WEC,True
2023,WELL,0000766704,Real Estate,Health Care REITs,Welltower,2009-01-30,True,cached_current,2023-12-31,WELL,WELL,True
2023,WFC,0000072971,Financials,Diversified Banks,Wells Fargo,1976-06-30,True,cached_current,2023-12-31,WFC,WFC,True
2023,WHR,0000106640,Unknown,Unknown,Whirlpool Corporation,,False,wikipedia_removed,2023-12-31,WHR,WHR,True
2023,WM,0000823768,Industrials,Environmental & Facilities Services,Waste Management,1998-08-31,True,cached_current,2023-12-31,WM,WM,True
2023,WMB,0000107263,Energy,Oil & Gas Storage & Transportation,Williams Companies,1975-03-31,True,cached_current,2023-12-31,WMB,WMB,True
2023,WMT,0000104169,Consumer Staples,Consumer Staples Merchandise Retail,Walmart,1982-08-31,True,cached_current,2023-12-31,WMT,WMT,True
2023,WRB,0000011544,Financials,Property & Casualty Insurance,W. R. Berkley Corporation,2019-12-05,True,cached_current,2023-12-31,WRB,WRB,True
2023,WST,0000105770,Health Care,Health Care Supplies,West Pharmaceutical Services,2020-05-22,True,cached_current,2023-12-31,WST,WST,True
2023,WTW,0001140536,Financials,Insurance Brokers,Willis Towers Watson,2016-01-05,True,cached_current,2023-12-31,WTW,WTW,True
2023,WY,0000106535,Real Estate,Timber REITs,Weyerhaeuser,1979-10-01,True,cached_current,2023-12-31,WY,WY,True
2023,WYNN,0001174922,Consumer Discretionary,Casinos & Gaming,Wynn Resorts,2008-11-14,True,cached_current,2023-12-31,WYNN,WYNN,True
2023,XEL,0000072903,Utilities,Multi-Utilities,Xcel Energy,1957-03-04,True,cached_current,2023-12-31,XEL,XEL,True
2023,XOM,0000034088,Energy,Integrated Oil & Gas,ExxonMobil,1957-03-04,True,cached_current,2023-12-31,XOM,XOM,True
2023,XRAY,0000818479,Unknown,Unknown,Dentsply Sirona,,False,wikipedia_removed,2023-12-31,XRAY,XRAY,True
2023,XYL,0001524472,Industrials,Industrial Machinery & Supplies & Components,Xylem Inc.,2011-11-01,True,cached_current,2023-12-31,XYL,XYL,True
2023,YUM,0001041061,Consumer Discretionary,Restaurants,Yum! Brands,1997-10-06,True,cached_current,2023-12-31,YUM,YUM,True
2023,ZBH,0001136869,Health Care,Health Care Equipment,Zimmer Biomet,2001-08-07,True,cached_current,2023-12-31,ZBH,ZBH,True
2023,ZBRA,0000877212,Information Technology,Electronic Equipment & Instruments,Zebra Technologies,2019-12-23,True,cached_current,2023-12-31,ZBRA,ZBRA,True
2023,ZION,0000109380,Unknown,Unknown,Zions Bancorporation,,False,wikipedia_removed,2023-12-31,ZION,ZION,True
2023,ZTS,0001555280,Health Care,Pharmaceuticals,Zoetis,2013-06-21,True,cached_current,2023-12-31,ZTS,ZTS,True
2024,A,0001090872,Health Care,Life Sciences Tools & Services,Agilent Technologies,2000-06-05,True,cached_current,2024-12-31,A,A,True
2024,AAPL,0000320193,Information Technology,"Technology Hardware, Storage & Peripherals",Apple Inc.,1982-11-30,True,cached_current,2024-12-31,AAPL,AAPL,True
2024,ABBV,0001551152,Health Care,Biotechnology,AbbVie,2012-12-31,True,cached_current,2024-12-31,ABBV,ABBV,True
